OID_,FID_SpringCatchData_XYTableToPoint,SpringCatchData_csv_Station,SpringCatchData_csv_SampleDate,SpringCatchData_csv_Latitude,SpringCatchData_csv_Longitude,SpringCatchData_csv_CatchRowID,SpringCatchData_csv_SampleRowID,SpringCatchData_csv_OrganismCode,SpringCatchData_csv_Catch,SpringCatchData_csv_CommonName,Stations_Station,Stations_Lati,Stations_Longi,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
7600,675,606,08-Jan-21,38-10-12.0,122-01-29.6,9517,4231,20,1,threadfin shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7601,676,606,08-Jan-21,38-10-12.0,122-01-29.6,9518,4231,33,1,striped bass age 0,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7602,677,606,08-Jan-21,38-10-12.0,122-01-29.6,9519,4231,12,2,inland silverside,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7603,678,606,08-Jan-21,38-10-12.0,122-01-29.6,9520,4231,25,4,longfin smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7604,679,602,08-Jan-21,38-06-42.9,122-02-41.2,9521,4232,20,5,threadfin shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7605,680,602,08-Jan-21,38-06-42.9,122-02-41.2,9522,4232,33,1,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7606,681,602,08-Jan-21,38-06-42.9,122-02-41.2,9523,4232,19,10,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7607,682,602,08-Jan-21,38-06-42.9,122-02-41.2,9524,4232,12,1,inland silverside,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7608,683,602,08-Jan-21,38-06-42.9,122-02-41.2,9525,4232,25,1,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7609,689,411,08-Jan-21,38-02-58.6,122-04-59.7,9531,4235,13,1,northern anchovy,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7610,690,411,08-Jan-21,38-02-58.6,122-04-59.7,9535,4235,107,1,Bell Jelly,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7611,691,501,08-Jan-21,38-04-30.1,122-01-44.4,9532,4236,13,12,northern anchovy,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7612,714,519,02-Feb-21,38-04-25.1,121-57-35.1,9557,4251,19,2,American shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7613,715,519,02-Feb-21,38-04-25.1,121-57-35.1,9558,4251,103,1,Siberian prawn,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7614,719,501,02-Feb-21,38-04-24.7,122-01-32.5,9562,4252,13,1,northern anchovy,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7615,743,602,05-Feb-21,38-06-56.2,122-02-26.3,9586,4268,19,5,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7616,752,411,05-Feb-21,38-02-59.5,122-04-59.3,9592,4272,13,3,northern anchovy,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7617,771,519,02-Mar-21,38-04-23.2,121-57-33.9,9614,4287,33,2,striped bass age 0,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7618,772,519,02-Mar-21,38-04-23.2,121-57-33.9,9615,4287,19,4,American shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7619,811,602,04-Mar-21,38-06-57.4,122-02-38.3,9654,4307,19,26,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7620,812,602,04-Mar-21,38-06-57.4,122-02-38.3,9655,4307,33,6,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7621,813,602,04-Mar-21,38-06-57.4,122-02-38.3,9657,4307,103,2,Siberian prawn,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7622,821,411,04-Mar-21,38-03-01.8,122-04-53.2,9665,4311,13,1,northern anchovy,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7623,822,411,04-Mar-21,38-03-01.8,122-04-53.2,9666,4311,114,8,Pleurobrachia,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7624,825,602,09-Mar-04,,,1160,412,24,5,delta smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7625,826,602,09-Mar-04,,,1161,412,19,1,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7626,827,602,09-Mar-04,,,1162,412,33,1,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7627,875,519,11-Mar-04,,,1210,426,24,6,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7628,876,519,11-Mar-04,,,1211,426,20,1,threadfin shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7629,877,519,11-Mar-04,,,1212,426,9,1,chinook salmon,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7630,878,519,11-Mar-04,,,1213,426,33,1,striped bass age 0,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7631,1015,602,08-Apr-04,,,1354,478,33,2,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7632,1016,602,08-Apr-04,,,1355,478,19,5,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7633,1017,602,08-Apr-04,,,1356,478,12,3,inland silverside,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7634,1018,602,08-Apr-04,,,1357,478,25,2,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7635,1019,602,08-Apr-04,,,1358,478,38,12,threespine stickleback,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7636,1020,602,08-Apr-04,,,1359,478,16,17,Pacific herring,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7637,1021,501,08-Apr-04,,,1360,479,16,5,Pacific herring,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7638,1022,501,08-Apr-04,,,1361,479,25,1,longfin smelt,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7639,1023,501,08-Apr-04,,,1362,479,9,2,chinook salmon,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7640,1024,501,08-Apr-04,,,1363,479,38,2,threespine stickleback,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7641,1025,519,08-Apr-04,,,1364,480,24,1,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7642,1026,519,08-Apr-04,,,1365,480,20,1,threadfin shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7643,1027,519,08-Apr-04,,,1366,480,19,2,American shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7644,1028,519,08-Apr-04,,,1367,480,12,1,inland silverside,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7645,1029,519,08-Apr-04,,,1368,480,16,1,Pacific herring,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7646,1030,519,08-Apr-04,,,1369,480,9,1,chinook salmon,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7647,1031,519,08-Apr-04,,,1370,480,29,1,splittail,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7648,1032,519,08-Apr-04,,,1371,480,33,1,striped bass age 0,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7649,1033,519,08-Apr-04,,,1372,480,38,3,threespine stickleback,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7650,1042,411,08-Apr-04,,,1381,484,9,5,chinook salmon,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7651,1043,411,08-Apr-04,,,1382,484,32,1,steelhead,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7652,1044,411,08-Apr-04,,,1383,484,38,2,threespine stickleback,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7653,1065,602,17-May-05,,,2086,745,29,1,splittail,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7654,1066,602,17-May-05,,,2087,745,38,2,threespine stickleback,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7655,1081,602,21-Jul-05,,,2103,748,34,1,striped bass age 1,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7656,1082,602,21-Jul-05,,,2105,748,22,38,crangon shrimp,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7657,1083,602,21-Jul-05,,,2106,748,23,1,palaemon shrimp,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7658,1084,602,21-Jul-05,,,2107,748,103,2,Siberian prawn,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7659,1085,602,21-Jul-05,,,2108,748,19,49,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7660,1086,602,21-Jul-05,,,2109,748,31,1,starry flounder,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7661,1087,602,21-Jul-05,,,2110,748,6,1,black crappie,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7662,1088,602,21-Jul-05,,,2111,748,29,3,splittail,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7663,1089,602,21-Jul-05,,,2112,748,25,1,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7664,1090,602,21-Jul-05,,,2113,748,93,1,wakasagi,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7665,1091,602,21-Jul-05,,,2114,748,33,24,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7666,1092,602,21-Jul-05,,,2115,748,24,9,delta smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7667,1093,602,21-Jul-05,,,2116,749,29,2,splittail,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7668,1094,602,21-Jul-05,,,2117,749,22,18,crangon shrimp,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7669,1095,602,21-Jul-05,,,2118,749,31,1,starry flounder,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7670,1096,602,21-Jul-05,,,2119,749,103,2,Siberian prawn,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7671,1097,602,21-Jul-05,,,2120,749,19,41,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7672,1098,602,21-Jul-05,,,2121,749,25,4,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7673,1099,602,21-Jul-05,,,2122,749,33,14,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7674,1100,602,21-Jul-05,,,2123,749,24,14,delta smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7675,1101,501,21-Jul-05,,,2124,750,19,6,American shad,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7676,1102,501,21-Jul-05,,,2125,750,24,38,delta smelt,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7677,1103,501,21-Jul-05,,,2126,751,19,6,American shad,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7678,1104,501,21-Jul-05,,,2127,751,16,1,Pacific herring,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7679,1105,501,21-Jul-05,,,2128,751,33,1,striped bass age 0,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7680,1106,501,21-Jul-05,,,2129,751,24,36,delta smelt,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7681,1145,602,18-Jan-06,,,2161,772,20,7,threadfin shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7682,1146,602,18-Jan-06,,,2162,772,12,3,inland silverside,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7683,1147,602,18-Jan-06,,,2163,772,9,1,chinook salmon,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7684,1153,411,18-Jan-06,,,2169,775,24,2,delta smelt,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7685,1154,411,18-Jan-06,,,2170,775,19,2,American shad,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7686,1163,504,18-Jan-06,,,3127,777,0,0,No Catch,504,38.0519447,-121.9860840,0,Suisun Bay,464,46400,179,1.525376087420000
7687,1164,501,18-Jan-06,,,2179,778,9,2,chinook salmon,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7688,1165,519,18-Jan-06,,,2180,779,24,1,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7689,1166,519,18-Jan-06,,,2181,779,20,5,threadfin shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7690,1208,606,30-Jan-06,,,2219,797,20,46,threadfin shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7691,1209,606,30-Jan-06,,,2220,797,12,3,inland silverside,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7692,1210,606,30-Jan-06,,,2221,797,29,1,splittail,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7693,1211,606,30-Jan-06,,,2222,797,38,3,threespine stickleback,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7694,1212,606,30-Jan-06,,,2246,797,24,7,delta smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7695,1216,501,30-Jan-06,,,2226,799,19,1,American shad,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7696,1217,501,30-Jan-06,,,2227,799,9,1,chinook salmon,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7697,1218,501,30-Jan-06,,,2247,799,24,6,delta smelt,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7698,1270,501,16-Feb-06,,,2288,830,24,5,delta smelt,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7699,1271,501,16-Feb-06,,,2289,830,32,2,steelhead,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7700,1272,501,16-Feb-06,,,2290,830,38,1,threespine stickleback,501,38.0733337,-122.0263367,0,Suisun Bay,464,46400,179,1.525376087420000
7701,1299,602,17-Feb-06,,,2317,840,24,1,delta smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7702,1300,602,17-Feb-06,,,2318,840,20,4,threadfin shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7703,1301,602,17-Feb-06,,,2319,840,19,3,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7704,1302,602,17-Feb-06,,,2320,840,12,3,inland silverside,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7705,1303,602,17-Feb-06,,,2321,840,34,1,striped bass age 1,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7706,1320,411,17-Feb-06,,,2338,845,24,2,delta smelt,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7707,1321,411,17-Feb-06,,,2339,845,20,1,threadfin shad,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7708,1322,411,17-Feb-06,,,2340,845,19,1,American shad,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7709,1387,602,17-Mar-06,,,2427,891,20,2,threadfin shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7710,1388,602,17-Mar-06,,,2428,891,19,1,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7711,1389,602,17-Mar-06,,,2429,891,12,1,inland silverside,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7712,1406,519,17-Mar-06,,,2446,895,24,3,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7713,1407,519,17-Mar-06,,,2447,895,19,1,American shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7714,1408,519,17-Mar-06,,,2448,895,9,1,chinook salmon,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7715,1453,602,14-Apr-06,,,2503,921,9,1,chinook salmon,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7716,1458,411,14-Apr-06,,,2508,924,9,3,chinook salmon,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7717,1461,519,14-Apr-06,,,2511,928,0,0,No Catch,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7718,1465,519,10-May-06,,,2516,933,24,2,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7719,1466,519,10-May-06,,,2517,933,20,5,threadfin shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7720,1467,519,10-May-06,,,2518,933,9,11,chinook salmon,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7721,1468,519,10-May-06,,,2519,933,31,1,starry flounder,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7722,1520,602,09-May-06,,,2571,969,19,1,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7723,1521,602,09-May-06,,,2572,969,9,5,chinook salmon,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7724,1522,602,09-May-06,,,3156,969,33,1,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7725,1523,602,09-May-06,,,3157,969,38,1,threespine stickleback,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7726,1543,418,09-May-06,,,3155,975,31,1,starry flounder,418,38.0675011,-122.0955582,0,Suisun Bay,464,46400,179,1.525376087420000
7727,1544,411,09-May-06,,,2589,976,9,12,chinook salmon,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7728,1560,519,10-Jan-07,,,2608,988,24,12,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7729,1561,519,10-Jan-07,,,2609,988,20,6,threadfin shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7730,1562,519,10-Jan-07,,,2610,988,19,4,American shad,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7731,1622,411,10-Jan-07,,,2668,1012,0,0,No Catch,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7732,1635,602,10-Jan-07,,,2681,1019,20,2,threadfin shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7733,1636,602,10-Jan-07,,,2682,1019,19,3,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7734,1637,602,10-Jan-07,,,2683,1019,25,4,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7735,1638,602,10-Jan-07,,,2684,1019,33,1,striped bass age 0,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7736,1652,606,22-Jan-07,,,2698,1024,24,61,delta smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7737,1653,606,22-Jan-07,,,2699,1024,20,32,threadfin shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7738,1654,606,22-Jan-07,,,2700,1024,19,2,American shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7739,1655,606,22-Jan-07,,,2701,1024,12,6,inland silverside,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7740,1656,606,22-Jan-07,,,2702,1024,25,24,longfin smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7741,1657,606,22-Jan-07,,,2703,1024,29,2,splittail,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7742,1662,606,22-Jan-07,,,2708,1026,24,16,delta smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7743,1663,606,22-Jan-07,,,2709,1026,20,17,threadfin shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7744,1664,606,22-Jan-07,,,2710,1026,70,1,mosquitofish,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7745,1665,606,22-Jan-07,,,2711,1026,19,8,American shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7746,1666,606,22-Jan-07,,,2712,1026,12,5,inland silverside,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7747,1667,606,22-Jan-07,,,2713,1026,25,20,longfin smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7748,1700,606,08-Feb-07,,,2752,1041,24,3,delta smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7749,1701,606,08-Feb-07,,,2753,1041,20,1,threadfin shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7750,1702,606,08-Feb-07,,,2754,1041,19,6,American shad,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7751,1703,606,08-Feb-07,,,2755,1041,25,6,longfin smelt,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7752,1704,606,08-Feb-07,,,2756,1041,29,3,splittail,606,38.1705818,-122.0279160,0,Suisun Bay,464,46400,179,1.525376087420000
7753,1705,519,08-Feb-07,,,2757,1042,24,3,delta smelt,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7754,1706,519,08-Feb-07,,,2758,1042,63,1,Sacramento pikeminnow,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7755,1707,519,08-Feb-07,,,2759,1042,22,1,crangon shrimp,519,38.0747490,-121.9580841,0,Suisun Bay,464,46400,179,1.525376087420000
7756,1733,411,08-Feb-07,,,2785,1066,0,0,No Catch,411,38.0502205,-122.0765305,0,Suisun Bay,464,46400,179,1.525376087420000
7757,1734,602,08-Feb-07,,,2786,1067,19,1,American shad,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7758,1735,602,08-Feb-07,,,2787,1067,25,1,longfin smelt,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7759,1736,602,08-Feb-07,,,2788,1067,22,2,crangon shrimp,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7760,1737,602,08-Feb-07,,,2789,1067,103,1,Siberian prawn,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
7761,1738,602,08-Feb-07,,,2790,1067,31,1,starry flounder,602,38.1155548,-122.0423889,0,Suisun Bay,464,46400,179,1.525376087420000
